V4_0,Time_codelist,Time,Geography_codelist,Geography,DATAMARKING_codelist,DATAMARKING,Indicators_codelist,Indicators,Measure_codelist,Measure
55.89,,2013/14*,E07000004,,,,,7-8  ,,Worthwhile
28.65,,2013/14*,E07000004,,,,,9-10 ,,Worthwhile
,,2014/15*,E07000004,,,x,,0-4,,Worthwhile
,,2014/15*,E07000004,,,x,, 5-6 ,,Worthwhile
53.44,,2014/15*,E07000004,,,,,7-8  ,,Worthwhile
35.45,,2014/15*,E07000004,,,,,9-10 ,,Worthwhile
,,2015/16*,E07000004,,,x,,0-4,,Worthwhile
8.82,,2015/16*,E07000004,,,,, 5-6 ,,Worthwhile
48.66,,2015/16*,E07000004,,,,,7-8  ,,Worthwhile
40.08,,2015/16*,E07000004,,,,,9-10 ,,Worthwhile
,,2016/17*,E07000004,,,x,,0-4,,Worthwhile
,,2016/17*,E07000004,,,x,, 5-6 ,,Worthwhile
,,2016/17*,E07000004,,,x,,7-8  ,,Worthwhile
,,2016/17*,E07000004,,,x,,9-10 ,,Worthwhile
,,2011/12,E07000005,,,x,,0-4,,Worthwhile
,,2011/12,E07000005,,,x,, 5-6 ,,Worthwhile
56.48,,2011/12,E07000005,,,,,7-8  ,,Worthwhile
30.94,,2011/12,E07000005,,,,,9-10 ,,Worthwhile
,,2012/13*,E07000005,,,x,,0-4,,Worthwhile
,,2012/13*,E07000005,,,x,, 5-6 ,,Worthwhile
,,2012/13*,E07000005,,,x,,7-8  ,,Worthwhile
,,2012/13*,E07000005,,,x,,9-10 ,,Worthwhile
,,2013/14*,E07000005,,,x,,0-4,,Worthwhile
,,2013/14*,E07000005,,,x,, 5-6 ,,Worthwhile
52.45,,2013/14*,E07000005,,,,,7-8  ,,Worthwhile
31.77,,2013/14*,E07000005,,,,,9-10 ,,Worthwhile
,,2014/15*,E07000005,,,x,,0-4,,Worthwhile
,,2014/15*,E07000005,,,x,, 5-6 ,,Worthwhile
,,2014/15*,E07000005,,,x,,7-8  ,,Worthwhile
,,2014/15*,E07000005,,,x,,9-10 ,,Worthwhile
,,2015/16*,E07000005,,,x,,0-4,,Worthwhile
,,2015/16*,E07000005,,,x,, 5-6 ,,Worthwhile
,,2015/16*,E07000005,,,x,,7-8  ,,Worthwhile
,,2015/16*,E07000005,,,x,,9-10 ,,Worthwhile
,,2016/17*,E07000005,,,x,,0-4,,Worthwhile
,,2016/17*,E07000005,,,x,, 5-6 ,,Worthwhile
46.97,,2016/17*,E07000005,,,,,7-8  ,,Worthwhile
40.55,,2016/17*,E07000005,,,,,9-10 ,,Worthwhile
,,2011/12,E07000006,,,x,,0-4,,Worthwhile
,,2011/12,E07000006,,,x,, 5-6 ,,Worthwhile
54.71,,2011/12,E07000006,,,,,7-8  ,,Worthwhile
34.07,,2011/12,E07000006,,,,,9-10 ,,Worthwhile
,,2012/13*,E07000006,,,x,,0-4,,Worthwhile
,,2012/13*,E07000006,,,x,, 5-6 ,,Worthwhile
61.85,,2012/13*,E07000006,,,,,7-8  ,,Worthwhile
27.14,,2012/13*,E07000006,,,,,9-10 ,,Worthwhile
,,2013/14*,E07000006,,,x,,0-4,,Worthwhile
,,2013/14*,E07000006,,,x,, 5-6 ,,Worthwhile
,,2013/14*,E07000006,,,x,,7-8  ,,Worthwhile
,,2013/14*,E07000006,,,x,,9-10 ,,Worthwhile
,,2014/15*,E07000006,,,x,,0-4,,Worthwhile
,,2014/15*,E07000006,,,x,, 5-6 ,,Worthwhile
59.39,,2014/15*,E07000006,,,,,7-8  ,,Worthwhile
28.71,,2014/15*,E07000006,,,,,9-10 ,,Worthwhile
,,2015/16*,E07000006,,,x,,0-4,,Worthwhile
,,2015/16*,E07000006,,,x,, 5-6 ,,Worthwhile
49.17,,2015/16*,E07000006,,,,,7-8  ,,Worthwhile
36.08,,2015/16*,E07000006,,,,,9-10 ,,Worthwhile
,,2016/17*,E07000006,,,x,,0-4,,Worthwhile
,,2016/17*,E07000006,,,x,, 5-6 ,,Worthwhile
43.83,,2016/17*,E07000006,,,,,7-8  ,,Worthwhile
43.78,,2016/17*,E07000006,,,,,9-10 ,,Worthwhile
,,2011/12,E07000007,,,x,,0-4,,Worthwhile
14.71,,2011/12,E07000007,,,,, 5-6 ,,Worthwhile
48.83,,2011/12,E07000007,,,,,7-8  ,,Worthwhile
31.57,,2011/12,E07000007,,,,,9-10 ,,Worthwhile
,,2012/13*,E07000007,,,x,,0-4,,Worthwhile
13.48,,2012/13*,E07000007,,,,, 5-6 ,,Worthwhile
46.95,,2012/13*,E07000007,,,,,7-8  ,,Worthwhile
35.84,,2012/13*,E07000007,,,,,9-10 ,,Worthwhile
,,2013/14*,E07000007,,,x,,0-4,,Worthwhile
17.51,,2013/14*,E07000007,,,,, 5-6 ,,Worthwhile
49.23,,2013/14*,E07000007,,,,,7-8  ,,Worthwhile
29.6,,2013/14*,E07000007,,,,,9-10 ,,Worthwhile
,,2014/15*,E07000007,,,x,,0-4,,Worthwhile
,,2014/15*,E07000007,,,x,, 5-6 ,,Worthwhile
56.52,,2014/15*,E07000007,,,,,7-8  ,,Worthwhile
34.18,,2014/15*,E07000007,,,,,9-10 ,,Worthwhile
,,2015/16*,E07000007,,,x,,0-4,,Worthwhile
,,2015/16*,E07000007,,,x,, 5-6 ,,Worthwhile
50.51,,2015/16*,E07000007,,,,,7-8  ,,Worthwhile
34.76,,2015/16*,E07000007,,,,,9-10 ,,Worthwhile
,,2016/17*,E07000007,,,x,,0-4,,Worthwhile
,,2016/17*,E07000007,,,x,, 5-6 ,,Worthwhile
51.85,,2016/17*,E07000007,,,,,7-8  ,,Worthwhile
35.73,,2016/17*,E07000007,,,,,9-10 ,,Worthwhile
6.22,,2011/12,E10000011,,,,,0-4,,Worthwhile
14.63,,2011/12,E10000011,,,,, 5-6 ,,Worthwhile
44.62,,2011/12,E10000011,,,,,7-8  ,,Worthwhile
34.53,,2011/12,E10000011,,,,,9-10 ,,Worthwhile
4.26,,2012/13*,E10000011,,,,,0-4,,Worthwhile
15.01,,2012/13*,E10000011,,,,, 5-6 ,,Worthwhile
49.99,,2012/13*,E10000011,,,,,7-8  ,,Worthwhile
30.74,,2012/13*,E10000011,,,,,9-10 ,,Worthwhile
3.68,,2013/14*,E10000011,,,,,0-4,,Worthwhile
11.0,,2013/14*,E10000011,,,,, 5-6 ,,Worthwhile
52.55,,2013/14*,E10000011,,,,,7-8  ,,Worthwhile
32.77,,2013/14*,E10000011,,,,,9-10 ,,Worthwhile
4.39,,2014/15*,E10000011,,,,,0-4,,Worthwhile
12.15,,2014/15*,E10000011,,,,, 5-6 ,,Worthwhile
45.04,,2014/15*,E10000011,,,,,7-8  ,,Worthwhile
38.42,,2014/15*,E10000011,,,,,9-10 ,,Worthwhile
4.21,,2015/16*,E10000011,,,,,0-4,,Worthwhile
13.8,,2015/16*,E10000011,,,,, 5-6 ,,Worthwhile
46.18,,2015/16*,E10000011,,,,,7-8  ,,Worthwhile
35.81,,2015/16*,E10000011,,,,,9-10 ,,Worthwhile
3.94,,2016/17*,E10000011,,,,,0-4,,Worthwhile
13.07,,2016/17*,E10000011,,,,, 5-6 ,,Worthwhile
46.14,,2016/17*,E10000011,,,,,7-8  ,,Worthwhile
36.86,,2016/17*,E10000011,,,,,9-10 ,,Worthwhile
,,2011/12,E07000061,,,x,,0-4,,Worthwhile
17.57,,2011/12,E07000061,,,,, 5-6 ,,Worthwhile
44.99,,2011/12,E07000061,,,,,7-8  ,,Worthwhile
30.03,,2011/12,E07000061,,,,,9-10 ,,Worthwhile
,,2012/13*,E07000061,,,x,,0-4,,Worthwhile
17.51,,2012/13*,E07000061,,,,, 5-6 ,,Worthwhile
51.28,,2012/13*,E07000061,,,,,7-8  ,,Worthwhile
25.01,,2012/13*,E07000061,,,,,9-10 ,,Worthwhile
,,2013/14*,E07000061,,,x,,0-4,,Worthwhile
,,2013/14*,E07000061,,,x,, 5-6 ,,Worthwhile
47.16,,2013/14*,E07000061,,,,,7-8  ,,Worthwhile
33.13,,2013/14*,E07000061,,,,,9-10 ,,Worthwhile
,,2014/15*,E07000061,,,x,,0-4,,Worthwhile
,,2014/15*,E07000061,,,x,, 5-6 ,,Worthwhile
43.67,,2014/15*,E07000061,,,,,7-8  ,,Worthwhile
36.88,,2014/15*,E07000061,,,,,9-10 ,,Worthwhile
,,2015/16*,E07000061,,,x,,0-4,,Worthwhile
15.76,,2015/16*,E07000061,,,,, 5-6 ,,Worthwhile
43.07,,2015/16*,E07000061,,,,,7-8  ,,Worthwhile
35.56,,2015/16*,E07000061,,,,,9-10 ,,Worthwhile
,,2016/17*,E07000061,,,x,,0-4,,Worthwhile
,,2016/17*,E07000061,,,x,, 5-6 ,,Worthwhile
37.06,,2016/17*,E07000061,,,,,7-8  ,,Worthwhile
41.61,,2016/17*,E07000061,,,,,9-10 ,,Worthwhile
,,2011/12,E07000062,,,x,,0-4,,Worthwhile
,,2011/12,E07000062,,,x,, 5-6 ,,Worthwhile
42.1,,2011/12,E07000062,,,,,7-8  ,,Worthwhile
31.22,,2011/12,E07000062,,,,,9-10 ,,Worthwhile
,,2012/13*,E07000062,,,x,,0-4,,Worthwhile
,,2012/13*,E07000062,,,x,, 5-6 ,,Worthwhile
41.93,,2012/13*,E07000062,,,,,7-8  ,,Worthwhile
32.96,,2012/13*,E07000062,,,,,9-10 ,,Worthwhile
,,2013/14*,E07000062,,,x,,0-4,,Worthwhile
,,2013/14*,E07000062,,,x,, 5-6 ,,Worthwhile
,,2013/14*,E07000062,,,x,,7-8  ,,Worthwhile
,,2013/14*,E07000062,,,x,,9-10 ,,Worthwhile
,,2014/15*,E07000062,,,x,,0-4,,Worthwhile
,,2014/15*,E07000062,,,x,, 5-6 ,,Worthwhile
49.54,,2014/15*,E07000062,,,,,7-8  ,,Worthwhile
35.3,,2014/15*,E07000062,,,,,9-10 ,,Worthwhile
,,2015/16*,E07000062,,,x,,0-4,,Worthwhile
,,2015/16*,E07000062,,,x,, 5-6 ,,Worthwhile
50.92,,2015/16*,E07000062,,,,,7-8  ,,Worthwhile
31.35,,2015/16*,E07000062,,,,,9-10 ,,Worthwhile
,,2016/17*,E07000062,,,x,,0-4,,Worthwhile
,,2016/17*,E07000062,,,x,, 5-6 ,,Worthwhile
45.05,,2016/17*,E07000062,,,,,7-8  ,,Worthwhile
34.72,,2016/17*,E07000062,,,,,9-10 ,,Worthwhile
,,2011/12,E07000063,,,x,,0-4,,Worthwhile
,,2011/12,E07000063,,,x,, 5-6 ,,Worthwhile
48.11,,2011/12,E07000063,,,,,7-8  ,,Worthwhile
38.84,,2011/12,E07000063,,,,,9-10 ,,Worthwhile
,,2012/13*,E07000063,,,x,,0-4,,Worthwhile
,,2012/13*,E07000063,,,x,, 5-6 ,,Worthwhile
,,2012/13*,E07000063,,,x,,7-8  ,,Worthwhile
,,2012/13*,E07000063,,,x,,9-10 ,,Worthwhile
,,2013/14*,E07000063,,,x,,0-4,,Worthwhile
,,2013/14*,E07000063,,,x,, 5-6 ,,Worthwhile
53.0,,2013/14*,E07000063,,,,,7-8  ,,Worthwhile
36.62,,2013/14*,E07000063,,,,,9-10 ,,Worthwhile
,,2014/15*,E07000063,,,x,,0-4,,Worthwhile
,,2014/15*,E07000063,,,x,, 5-6 ,,Worthwhile
43.95,,2014/15*,E07000063,,,,,7-8  ,,Worthwhile
39.27,,2014/15*,E07000063,,,,,9-10 ,,Worthwhile
,,2015/16*,E07000063,,,x,,0-4,,Worthwhile
,,2015/16*,E07000063,,,x,, 5-6 ,,Worthwhile
43.99,,2015/16*,E07000063,,,,,7-8  ,,Worthwhile
38.21,,2015/16*,E07000063,,,,,9-10 ,,Worthwhile
,,2016/17*,E07000063,,,x,,0-4,,Worthwhile
,,2016/17*,E07000063,,,x,, 5-6 ,,Worthwhile
,,2016/17*,E07000063,,,x,,7-8  ,,Worthwhile
,,2016/17*,E07000063,,,x,,9-10 ,,Worthwhile
,,2011/12,E07000064,,,x,,0-4,,Worthwhile
,,2011/12,E07000064,,,x,, 5-6 ,,Worthwhile
41.1,,2011/12,E07000064,,,,,7-8  ,,Worthwhile
36.88,,2011/12,E07000064,,,,,9-10 ,,Worthwhile
,,2012/13*,E07000064,,,x,,0-4,,Worthwhile
,,2012/13*,E07000064,,,x,, 5-6 ,,Worthwhile
51.54,,2012/13*,E07000064,,,,,7-8  ,,Worthwhile
27.67,,2012/13*,E07000064,,,,,9-10 ,,Worthwhile
,,2013/14*,E07000064,,,x,,0-4,,Worthwhile
,,2013/14*,E07000064,,,x,, 5-6 ,,Worthwhile
55.49,,2013/14*,E07000064,,,,,7-8  ,,Worthwhile
33.73,,2013/14*,E07000064,,,,,9-10 ,,Worthwhile
,,2014/15*,E07000064,,,x,,0-4,,Worthwhile
,,2014/15*,E07000064,,,x,, 5-6 ,,Worthwhile
42.58,,2014/15*,E07000064,,,,,7-8  ,,Worthwhile
44.05,,2014/15*,E07000064,,,,,9-10 ,,Worthwhile
,,2015/16*,E07000064,,,x,,0-4,,Worthwhile
,,2015/16*,E07000064,,,x,, 5-6 ,,Worthwhile
,,2015/16*,E07000064,,,x,,7-8  ,,Worthwhile
,,2015/16*,E07000064,,,x,,9-10 ,,Worthwhile
,,2016/17*,E07000064,,,x,,0-4,,Worthwhile
,,2016/17*,E07000064,,,x,, 5-6 ,,Worthwhile
,,2016/17*,E07000064,,,x,,7-8  ,,Worthwhile
,,2016/17*,E07000064,,,x,,9-10 ,,Worthwhile
,,2011/12,E07000065,,,x,,0-4,,Worthwhile
13.39,,2011/12,E07000065,,,,, 5-6 ,,Worthwhile
45.72,,2011/12,E07000065,,,,,7-8  ,,Worthwhile
35.24,,2011/12,E07000065,,,,,9-10 ,,Worthwhile
,,2012/13*,E07000065,,,x,,0-4,,Worthwhile
12.36,,2012/13*,E07000065,,,,, 5-6 ,,Worthwhile
49.46,,2012/13*,E07000065,,,,,7-8  ,,Worthwhile
33.73,,2012/13*,E07000065,,,,,9-10 ,,Worthwhile
,,2013/14*,E07000065,,,x,,0-4,,Worthwhile
13.43,,2013/14*,E07000065,,,,, 5-6 ,,Worthwhile
55.19,,2013/14*,E07000065,,,,,7-8  ,,Worthwhile
29.03,,2013/14*,E07000065,,,,,9-10 ,,Worthwhile
,,2014/15*,E07000065,,,x,,0-4,,Worthwhile
13.47,,2014/15*,E07000065,,,,, 5-6 ,,Worthwhile
45.52,,2014/15*,E07000065,,,,,7-8  ,,Worthwhile
37.32,,2014/15*,E07000065,,,,,9-10 ,,Worthwhile
,,2015/16*,E07000065,,,x,,0-4,,Worthwhile
15.12,,2015/16*,E07000065,,,,, 5-6 ,,Worthwhile
47.29,,2015/16*,E07000065,,,,,7-8  ,,Worthwhile
34.44,,2015/16*,E07000065,,,,,9-10 ,,Worthwhile
,,2016/17*,E07000065,,,x,,0-4,,Worthwhile
14.17,,2016/17*,E07000065,,,,, 5-6 ,,Worthwhile
49.28,,2016/17*,E07000065,,,,,7-8  ,,Worthwhile
33.69,,2016/17*,E07000065,,,,,9-10 ,,Worthwhile
3.84,,2011/12,E10000014,,,,,0-4,,Worthwhile
12.17,,2011/12,E10000014,,,,, 5-6 ,,Worthwhile
50.58,,2011/12,E10000014,,,,,7-8  ,,Worthwhile
33.42,,2011/12,E10000014,,,,,9-10 ,,Worthwhile
3.06,,2012/13*,E10000014,,,,,0-4,,Worthwhile
12.51,,2012/13*,E10000014,,,,, 5-6 ,,Worthwhile
49.39,,2012/13*,E10000014,,,,,7-8  ,,Worthwhile
35.03,,2012/13*,E10000014,,,,,9-10 ,,Worthwhile
2.87,,2013/14*,E10000014,,,,,0-4,,Worthwhile
11.73,,2013/14*,E10000014,,,,, 5-6 ,,Worthwhile
52.81,,2013/14*,E10000014,,,,,7-8  ,,Worthwhile
32.6,,2013/14*,E10000014,,,,,9-10 ,,Worthwhile
2.64,,2014/15*,E10000014,,,,,0-4,,Worthwhile
10.97,,2014/15*,E10000014,,,,, 5-6 ,,Worthwhile
52.41,,2014/15*,E10000014,,,,,7-8  ,,Worthwhile
33.98,,2014/15*,E10000014,,,,,9-10 ,,Worthwhile
2.61,,2015/16*,E10000014,,,,,0-4,,Worthwhile
11.78,,2015/16*,E10000014,,,,, 5-6 ,,Worthwhile
48.53,,2015/16*,E10000014,,,,,7-8  ,,Worthwhile
37.09,,2015/16*,E10000014,,,,,9-10 ,,Worthwhile
2.88,,2016/17*,E10000014,,,,,0-4,,Worthwhile
9.21,,2016/17*,E10000014,,,,, 5-6 ,,Worthwhile
51.89,,2016/17*,E10000014,,,,,7-8  ,,Worthwhile
36.03,,2016/17*,E10000014,,,,,9-10 ,,Worthwhile
,,2011/12,E07000084,,,x,,0-4,,Worthwhile
,,2011/12,E07000084,,,x,, 5-6 ,,Worthwhile
,,2011/12,E07000084,,,x,,7-8  ,,Worthwhile
,,2011/12,E07000084,,,x,,9-10 ,,Worthwhile
,,2012/13*,E07000084,,,x,,0-4,,Worthwhile
14.36,,2012/13*,E07000084,,,,, 5-6 ,,Worthwhile
51.29,,2012/13*,E07000084,,,,,7-8  ,,Worthwhile
30.89,,2012/13*,E07000084,,,,,9-10 ,,Worthwhile
,,2013/14*,E07000084,,,x,,0-4,,Worthwhile
,,2013/14*,E07000084,,,x,, 5-6 ,,Worthwhile
50.71,,2013/14*,E07000084,,,,,7-8  ,,Worthwhile
34.99,,2013/14*,E07000084,,,,,9-10 ,,Worthwhile
,,2014/15*,E07000084,,,x,,0-4,,Worthwhile
,,2014/15*,E07000084,,,x,, 5-6 ,,Worthwhile
51.55,,2014/15*,E07000084,,,,,7-8  ,,Worthwhile
35.97,,2014/15*,E07000084,,,,,9-10 ,,Worthwhile
,,2015/16*,E07000084,,,x,,0-4,,Worthwhile
,,2015/16*,E07000084,,,x,, 5-6 ,,Worthwhile
,,2015/16*,E07000084,,,x,,7-8  ,,Worthwhile
,,2015/16*,E07000084,,,x,,9-10 ,,Worthwhile
,,2016/17*,E07000084,,,x,,0-4,,Worthwhile
,,2016/17*,E07000084,,,x,, 5-6 ,,Worthwhile
,,2016/17*,E07000084,,,x,,7-8  ,,Worthwhile
,,2016/17*,E07000084,,,x,,9-10 ,,Worthwhile
,,2011/12,E07000085,,,x,,0-4,,Worthwhile
,,2011/12,E07000085,,,x,, 5-6 ,,Worthwhile
49.81,,2011/12,E07000085,,,,,7-8  ,,Worthwhile
35.96,,2011/12,E07000085,,,,,9-10 ,,Worthwhile
,,2012/13*,E07000085,,,x,,0-4,,Worthwhile
,,2012/13*,E07000085,,,x,, 5-6 ,,Worthwhile
47.81,,2012/13*,E07000085,,,,,7-8  ,,Worthwhile
35.31,,2012/13*,E07000085,,,,,9-10 ,,Worthwhile
,,2013/14*,E07000085,,,x,,0-4,,Worthwhile
,,2013/14*,E07000085,,,x,, 5-6 ,,Worthwhile
,,2013/14*,E07000085,,,x,,7-8  ,,Worthwhile
,,2013/14*,E07000085,,,x,,9-10 ,,Worthwhile
,,2014/15*,E07000085,,,x,,0-4,,Worthwhile
,,2014/15*,E07000085,,,x,, 5-6 ,,Worthwhile
,,2014/15*,E07000085,,,x,,7-8  ,,Worthwhile
,,2014/15*,E07000085,,,x,,9-10 ,,Worthwhile
,,2015/16*,E07000085,,,x,,0-4,,Worthwhile
,,2015/16*,E07000085,,,x,, 5-6 ,,Worthwhile
,,2015/16*,E07000085,,,x,,7-8  ,,Worthwhile
,,2015/16*,E07000085,,,x,,9-10 ,,Worthwhile
,,2016/17*,E07000085,,,x,,0-4,,Worthwhile
,,2016/17*,E07000085,,,x,, 5-6 ,,Worthwhile
54.32,,2016/17*,E07000085,,,,,7-8  ,,Worthwhile
32.7,,2016/17*,E07000085,,,,,9-10 ,,Worthwhile
,,2011/12,E07000086,,,x,,0-4,,Worthwhile
,,2011/12,E07000086,,,x,, 5-6 ,,Worthwhile
,,2011/12,E07000086,,,x,,7-8  ,,Worthwhile
,,2011/12,E07000086,,,x,,9-10 ,,Worthwhile
,,2012/13*,E07000086,,,x,,0-4,,Worthwhile
,,2012/13*,E07000086,,,x,, 5-6 ,,Worthwhile
56.41,,2012/13*,E07000086,,,,,7-8  ,,Worthwhile
30.65,,2012/13*,E07000086,,,,,9-10 ,,Worthwhile
,,2013/14*,E07000086,,,x,,0-4,,Worthwhile
,,2013/14*,E07000086,,,x,, 5-6 ,,Worthwhile
51.76,,2013/14*,E07000086,,,,,7-8  ,,Worthwhile
34.96,,2013/14*,E07000086,,,,,9-10 ,,Worthwhile
,,2014/15*,E07000086,,,x,,0-4,,Worthwhile
,,2014/15*,E07000086,,,x,, 5-6 ,,Worthwhile
,,2014/15*,E07000086,,,x,,7-8  ,,Worthwhile
,,2014/15*,E07000086,,,x,,9-10 ,,Worthwhile
,,2015/16*,E07000086,,,x,,0-4,,Worthwhile
,,2015/16*,E07000086,,,x,, 5-6 ,,Worthwhile
,,2015/16*,E07000086,,,x,,7-8  ,,Worthwhile
,,2015/16*,E07000086,,,x,,9-10 ,,Worthwhile
,,2016/17*,E07000086,,,x,,0-4,,Worthwhile
,,2016/17*,E07000086,,,x,, 5-6 ,,Worthwhile
,,2016/17*,E07000086,,,x,,7-8  ,,Worthwhile
,,2016/17*,E07000086,,,x,,9-10 ,,Worthwhile
,,2011/12,E07000087,,,x,,0-4,,Worthwhile
,,2011/12,E07000087,,,x,, 5-6 ,,Worthwhile
49.65,,2011/12,E07000087,,,,,7-8  ,,Worthwhile
33.44,,2011/12,E07000087,,,,,9-10 ,,Worthwhile
,,2012/13*,E07000087,,,x,,0-4,,Worthwhile
,,2012/13*,E07000087,,,x,, 5-6 ,,Worthwhile
,,2012/13*,E07000087,,,x,,7-8  ,,Worthwhile
,,2012/13*,E07000087,,,x,,9-10 ,,Worthwhile
,,2013/14*,E07000087,,,x,,0-4,,Worthwhile
,,2013/14*,E07000087,,,x,, 5-6 ,,Worthwhile
55.98,,2013/14*,E07000087,,,,,7-8  ,,Worthwhile
31.15,,2013/14*,E07000087,,,,,9-10 ,,Worthwhile
,,2014/15*,E07000087,,,x,,0-4,,Worthwhile
,,2014/15*,E07000087,,,x,, 5-6 ,,Worthwhile
,,2014/15*,E07000087,,,x,,7-8  ,,Worthwhile
,,2014/15*,E07000087,,,x,,9-10 ,,Worthwhile
,,2015/16*,E07000087,,,x,,0-4,,Worthwhile
,,2015/16*,E07000087,,,x,, 5-6 ,,Worthwhile
,,2015/16*,E07000087,,,x,,7-8  ,,Worthwhile
,,2015/16*,E07000087,,,x,,9-10 ,,Worthwhile
,,2016/17*,E07000087,,,x,,0-4,,Worthwhile
,,2016/17*,E07000087,,,x,, 5-6 ,,Worthwhile
,,2016/17*,E07000087,,,x,,7-8  ,,Worthwhile
,,2016/17*,E07000087,,,x,,9-10 ,,Worthwhile
,,2011/12,E07000088,,,x,,0-4,,Worthwhile
,,2011/12,E07000088,,,x,, 5-6 ,,Worthwhile
50.24,,2011/12,E07000088,,,,,7-8  ,,Worthwhile
30.61,,2011/12,E07000088,,,,,9-10 ,,Worthwhile
,,2012/13*,E07000088,,,x,,0-4,,Worthwhile
,,2012/13*,E07000088,,,x,, 5-6 ,,Worthwhile
,,2012/13*,E07000088,,,x,,7-8  ,,Worthwhile
,,2012/13*,E07000088,,,x,,9-10 ,,Worthwhile
,,2013/14*,E07000088,,,x,,0-4,,Worthwhile
,,2013/14*,E07000088,,,x,, 5-6 ,,Worthwhile
,,2013/14*,E07000088,,,x,,7-8  ,,Worthwhile
,,2013/14*,E07000088,,,x,,9-10 ,,Worthwhile
,,2014/15*,E07000088,,,x,,0-4,,Worthwhile
,,2014/15*,E07000088,,,x,, 5-6 ,,Worthwhile
,,2014/15*,E07000088,,,x,,7-8  ,,Worthwhile
,,2014/15*,E07000088,,,x,,9-10 ,,Worthwhile
,,2015/16*,E07000088,,,x,,0-4,,Worthwhile
,,2015/16*,E07000088,,,x,, 5-6 ,,Worthwhile
,,2015/16*,E07000088,,,x,,7-8  ,,Worthwhile
,,2015/16*,E07000088,,,x,,9-10 ,,Worthwhile
,,2016/17*,E07000088,,,x,,0-4,,Worthwhile
,,2016/17*,E07000088,,,x,, 5-6 ,,Worthwhile
,,2016/17*,E07000088,,,x,,7-8  ,,Worthwhile
,,2016/17*,E07000088,,,x,,9-10 ,,Worthwhile
,,2011/12,E07000089,,,x,,0-4,,Worthwhile
,,2011/12,E07000089,,,x,, 5-6 ,,Worthwhile
,,2011/12,E07000089,,,x,,7-8  ,,Worthwhile
,,2011/12,E07000089,,,x,,9-10 ,,Worthwhile
,,2012/13*,E07000089,,,x,,0-4,,Worthwhile
,,2012/13*,E07000089,,,x,, 5-6 ,,Worthwhile
,,2012/13*,E07000089,,,x,,7-8  ,,Worthwhile
,,2012/13*,E07000089,,,x,,9-10 ,,Worthwhile
,,2013/14*,E07000089,,,x,,0-4,,Worthwhile
,,2013/14*,E07000089,,,x,, 5-6 ,,Worthwhile
,,2013/14*,E07000089,,,x,,7-8  ,,Worthwhile
,,2013/14*,E07000089,,,x,,9-10 ,,Worthwhile
,,2014/15*,E07000089,,,x,,0-4,,Worthwhile
,,2014/15*,E07000089,,,x,, 5-6 ,,Worthwhile
,,2014/15*,E07000089,,,x,,7-8  ,,Worthwhile
,,2014/15*,E07000089,,,x,,9-10 ,,Worthwhile
,,2015/16*,E07000089,,,x,,0-4,,Worthwhile
,,2015/16*,E07000089,,,x,, 5-6 ,,Worthwhile
50.0,,2015/16*,E07000089,,,,,7-8  ,,Worthwhile
38.02,,2015/16*,E07000089,,,,,9-10 ,,Worthwhile
,,2016/17*,E07000089,,,x,,0-4,,Worthwhile
,,2016/17*,E07000089,,,x,, 5-6 ,,Worthwhile
,,2016/17*,E07000089,,,x,,7-8  ,,Worthwhile
,,2016/17*,E07000089,,,x,,9-10 ,,Worthwhile
,,2011/12,E07000090,,,x,,0-4,,Worthwhile
,,2011/12,E07000090,,,x,, 5-6 ,,Worthwhile
51.82,,2011/12,E07000090,,,,,7-8  ,,Worthwhile
31.82,,2011/12,E07000090,,,,,9-10 ,,Worthwhile
,,2012/13*,E07000090,,,x,,0-4,,Worthwhile
,,2012/13*,E07000090,,,x,, 5-6 ,,Worthwhile
,,2012/13*,E07000090,,,x,,7-8  ,,Worthwhile
,,2012/13*,E07000090,,,x,,9-10 ,,Worthwhile
,,2013/14*,E07000090,,,x,,0-4,,Worthwhile
,,2013/14*,E07000090,,,x,, 5-6 ,,Worthwhile
49.17,,2013/14*,E07000090,,,,,7-8  ,,Worthwhile
28.93,,2013/14*,E07000090,,,,,9-10 ,,Worthwhile
,,2014/15*,E07000090,,,x,,0-4,,Worthwhile
,,2014/15*,E07000090,,,x,, 5-6 ,,Worthwhile
,,2014/15*,E07000090,,,x,,7-8  ,,Worthwhile
,,2014/15*,E07000090,,,x,,9-10 ,,Worthwhile
,,2015/16*,E07000090,,,x,,0-4,,Worthwhile
,,2015/16*,E07000090,,,x,, 5-6 ,,Worthwhile
43.19,,2015/16*,E07000090,,,,,7-8  ,,Worthwhile
39.27,,2015/16*,E07000090,,,,,9-10 ,,Worthwhile
,,2016/17*,E07000090,,,x,,0-4,,Worthwhile
,,2016/17*,E07000090,,,x,, 5-6 ,,Worthwhile
,,2016/17*,E07000090,,,x,,7-8  ,,Worthwhile
,,2016/17*,E07000090,,,x,,9-10 ,,Worthwhile
,,2011/12,E07000091,,,x,,0-4,,Worthwhile
,,2011/12,E07000091,,,x,, 5-6 ,,Worthwhile
45.24,,2011/12,E07000091,,,,,7-8  ,,Worthwhile
42.26,,2011/12,E07000091,,,,,9-10 ,,Worthwhile
,,2012/13*,E07000091,,,x,,0-4,,Worthwhile
,,2012/13*,E07000091,,,x,, 5-6 ,,Worthwhile
53.62,,2012/13*,E07000091,,,,,7-8  ,,Worthwhile
